"id","estimate_id","pass","description","price"
37454,70761,,"Install rear shocks",0.00
37455,70761,,"Towing",30.00
37456,70395,,,
37457,70396,,,
37458,70400,,,
37459,70406,,,
37460,70415,,,
37461,70762,,"Install fuel filter",0.00
37462,70762,,,
37463,70763,0,,0.00
37464,70471,,,0.00
37465,70415,,,
37466,70415,0,,0.00
37467,70417,,,
37468,70764,,"Charge a/c system",35.00
37469,70765,,"Install thermostat, upper intake gaskets, flush radiator",140.00
37470,70765,,"Install front sway bar links and bushings",70.00
37471,70766,,"Remove passenger side brakes and rotor, straighten dust shield",35.00
37472,70767,0,,0.00
37473,69454,,,
37474,70768,0,,0.00
37475,70769,,"Install alternator",84.00
37476,70779,,"Put passenger side window up",35.00
37477,70780,,"Scan computer, install fuel pressure regulator and oxygen sensor  140",70.00
37478,70781,,"install tail light lens",20.00
37479,70782,,"-",0.00
37480,70782,,,
37481,70760,,"install seat belt pretensiner",105.00
37482,70783,,"Scan computer, install oxygen sensor and pressure regulator",210.00
37483,70784,,"Install transmisison lines",105.00
37484,70785,,"Install serpentine belt and idler pulley",35.00
37485,67387,,,
37486,66499,,,
37487,67403,,,
37488,70786,,"Install left front hub assembly",70.00
37489,70715,,,
37490,70788,,"Install right rear parking brake cable",105.00
37491,70789,0,,0.00
37492,70790,0,,0.00
37493,70791,,"Diaagnostics fee  35",0.00
37494,70406,,,
37495,70792,,"Re-charge a/c system",35.00
37496,70793,,"Change own oil",10.00
37497,70793,,"Replace connector",20.00
37498,70793,,,
37499,70794,,"Scan computer, clean egr passages, install egr pressure sensor",112.00
37500,70794,,"Replace left front valve stem",10.00
37501,70794,,,
37502,70795,0,,0.00
37503,70796,0,,0.00
37504,70797,0,,0.00
37505,70798,,"install fuel injector",105.00
37506,70798,,,0.00
37507,70797,,"Install bulb",10.00
37508,70799,,"Install rear brake pads and rotors",105.00
37509,70800,,"Install stop light switch",70.00
37510,70801,,"Install belt and idler pulley",70.00
37511,70798,,,
37512,707800,,"o",0.00
37513,707800,,"Change own oil",16.00
37514,707801,,"install transmission",364.00
37515,707801,,,0.00
37516,707801,,,
37517,707802,0,,0.00
37518,707801,,,
37519,707803,,"Towing",35.00
37520,707803,,"Install starter",98.00
37521,707804,,"Towing",0.00
37522,707804,,,
37523,13129,,,
37524,67387,,,
37525,707805,,"Install water pump",175.00
37526,707804,,,
37527,707806,0,,0.00
37528,707806,,"install window regulator with motor",75.00
37529,707807,0,,0.00
37530,70691,,,
37531,70718,,,
37532,707808,,"Grease front end, drive shaft",10.00
37533,707808,,"VIN #1FDAX56R98ED80274     Truck#520  lic #113294H
miles;  35,631                              Approval #10146349GC",
37534,707808,,"Diagnostics fee",35.00
37535,707804,,,
37536,707809,,"Install front brake pads and rotors",105.00
37537,707810,0,,0.00
37538,707811,,"Repair vacuum lines",67.96
37539,707812,,"Mount and balance one tire",12.00
37540,707812,,"Illinois state user fee and disposal",4.50
37541,707813,,"Install alternator",70.00
37542,707813,,"mount and balance one tire",12.00
37543,707813,,"illinois state user fee and disposal",4.50
37544,707814,,"Install radiator fan assembly",140.00
37545,707815,,"Scan computer, install thermostat, air pump, test for emissions",175.00
37546,707816,,"Labor on muffler",70.00
37547,707817,,"Scan computer, install sensors",70.00
37548,707818,,"Install plugs and wires",105.00
37549,70140,,,
37550,707819,,"Install washer pump",70.00
37551,707820,,"Rotate tires",0.00
37552,707821,0,,0.00
37553,707822,,"Remove a/c condenser and a/c compressor to install in car #17",185.00
37554,707823,,"Remove a/c condenser and a/c compressor, install a/c condenser and a/c compressor from car #12",370.00
37555,707824,,"install spark plugs",105.00
37556,707824,,"install expansion valve",35.00
37557,707823,,"install sway bar bushings and link kit",70.00
37558,707819,,"install tire pressure sensor",20.00
37559,707811,,,
37560,66180,,,
37561,65795,,,
37562,707825,,"Install inner and outer tie rods, sway bar end links",70.00
37563,707825,,,
37564,707825,,"Install ball joints",238.00
37565,707826,,"Install left front hub assembly",105.00
37566,707827,0,,0.00
37567,707828,,"Install upper, lower radiator hoses, heater hoses",175.00
37568,707828,,,
37569,707829,,"Remove both fuel pumps for car #11",105.00
37570,707830,,"Remove fuel pumps and install fuel pumps from car #12",210.00
37571,707831,,"Right rear tire repair",10.00
37572,707832,0,,0.00
37573,707833,,"Install abs toe ring",75.00
37574,70762,,,
37575,7970,,,
37576,707834,,"install fuel filter",0.00
37577,707835,0,,0.00
37578,707836,,"Install front brake pads, rotors, calipers, brake hoses",168.00
37579,70671,,,
37580,707801,,,
37581,707800,,,
37582,707804,,,
37583,70719,,,
37584,70718,0,,0.00
37585,70187,,,
37586,707837,,"install sway bar bushings",75.00
37587,707838,,"Install own water pump",147.00
37588,707838,,"Install own plugs and wires",105.00
37589,70411,,,
37590,707839,,"install cooling fan assembly",154.00
37591,707840,0,,0.00
37592,707841,,"Scan computer, install egr valve",77.00
37593,707841,,"install water pump",126.00
37594,707842,,"Towing",65.00
37595,707842,,"Check fuel pump wiring and replace own fuse panel",175.00
37596,707843,0,,0.00
37597,707844,,"VIN #239417   Truck #229  Lic #31952T
Miles;  115,473                     Approval #10177701WS",
37598,707844,,"Diagnostics fee",35.00
37599,707844,,"Install right front hub assembly",70.00
37600,707844,,"Brake light",10.00
37601,707845,,"Towing",30.00
37602,707845,,"Install clutch slave cylinder",294.00
37603,707846,0,,0.00
37604,707848,,"Flush transmisison",70.00
37605,107848,,"Install own passenger rear shock",25.00
37606,107849,0,,0.00
37607,65815,,,
37608,8760,,,
37609,107850,,"Rotate tires",15.00
37610,107851,,"Flush radiator,add stop leak",20.00
37611,107852,,"Free oil change and tire rotation",0.00
37612,107853,,"Scan computer, install intake manifold, test for emissions",175.00
37613,107853,,"Re-program computer",150.00
37614,107854,,"Towing",70.00
37615,107855,,"Install serpentine belt",35.00
37616,107856,,"Towing",30.00
37617,107857,,"Pressure test cooling system, and antifreeze",20.00
37618,107858,,"Transmission flush",110.00
37619,107858,,"Install tie rod",35.00
37620,107860,,"Free oil change and tire rotation",0.00
37621,107860,,,
37622,107861,,"Install serpentine belt",35.00
37623,61272,,,
37624,107862,,"Check electrical system, remove shorted radio",70.00
37625,107863,,"Tire repair",10.00
37626,70187,,,
37627,70187,,,
37628,107864,,"passenger front tire repair",10.00
37629,107865,0,,0.00
37630,107865,,"Rotate tires",12.00
37631,4236,,,
37632,8845,,,
37633,107866,,"Charge a/c",30.00
37634,107867,,"Install front and rear shocks",140.00
37635,107867,,"Change own oil",10.00
37636,107868,0,,0.00
37637,66770,,,
37638,107869,,"Replace hoses",30.00
37639,107869,,"Scan computer, install leak detection pump",130.00
37640,107869,,,
37641,61741,,,
37642,107870,,"Install motor mount",140.00
37643,107870,,"Flush transmission, change filter",50.00
37644,107870,,"Install purge valve, pollution pump",70.00
37645,107870,,"Change own oil",0.00
37646,107871,0,,0.00
37647,107872,,"paid in advance   70.00",0.00
37648,107873,,"Mount and balance three tires",36.00
37649,107873,,"Illiinois state user fee and disposal",13.50
37650,107874,,"Repair wiring to air bag light",40.00
37651,107874,,"Charge a/c system",35.00
37652,107874,,,
37653,107875,,"install #3 ignition coil and #3 spark plug",140.00
37654,107875,,"Adjust rear brakes",35.00
37655,107876,,"Install quick struts",105.00
37656,107876,,"install end links",35.00
37657,107876,,"install three motor mounts",182.00
37658,107876,,"Install radiator",140.00
37659,107877,,"Install front struts",182.00
37660,107877,,"Install left side inner and outer tie rod",70.00
37661,107877,,"Change oil",16.00
37662,107878,,"Install one rotor",53.00
37663,107879,,"Rotate tires",12.00
37664,107880,,"Miles - 47,735",0.00
37665,13401,,,
37666,107881,0,,0.00
37667,107882,,"Install alternator",105.00
37668,107883,,"install fuel pump",140.00
37669,70502,,,
37670,107884,,"Install right rear leaf spring",140.00
37671,70502,,,
37672,107885,,"Install own master cyliner, brake booster",182.00
37673,107885,,"Install own two front brake hoses",140.00
37674,107886,,"install #2 ignition coil",0.00
37675,107886,,,
37676,70502,,,
37677,107887,,"Install plugs, wires, cap and rotor",140.00
37678,107888,0,,0.00
37679,61223,,,
37680,107889,,"install upper plenum gasket and heater hose connectors",224.00
37681,107890,,"install water pump",140.00
37682,107891,,"Install #4 ignition coil and #4 plug",0.00
37683,107892,,"Install a/c compressor",91.00
37684,107892,,"Install a/c accumulator and a/c hose, flush system",91.00
37685,107892,,"Evacuate and recharge a/c",138.00
37686,107893,,"Install gps in #219",35.00
37687,107893,,"Install gps in #202",35.00
37688,107893,,"install gps in #259",35.00
37689,107893,,"Install gps in #269",35.00
37690,107893,,"Install gps in #276",35.00
37691,107894,0,,0.00
37692,63379,,,
37693,107895,,"Check wiring to low beam headlights, install relay",35.00
37694,107896,,"Install own fuel pump and fuel filter",175.00
37695,107897,,"Replace brake line",140.00
37696,107872,,,
37697,107898,,"install coil #1 and #4",42.00
37698,107898,,"Install spark plugs",70.00
37699,107898,,"Install wires",77.00
37700,107899,,"Towing",40.00
37701,107899,,"install battery",20.00
37702,61425,,,
37703,107900,,"Replace turn signal bulb",10.00
37704,107901,0,,0.00
37705,107902,,"install sway bar end links",70.00
37706,107902,,"Install serpentine belt",35.00
37707,107903,,"Install driver side headlight",70.00
37708,107904,,"Rotate tires",12.00
37709,107905,,"put parts back together under hood, trace wires, install egr gasket, throttle body and plenum basket",225.00
37710,107906,,"install starter",70.00
37711,107907,,"Change own oil",16.00
37712,70719,,,
37713,70718,,,
37714,70723,,,
37715,707801,,,
37716,70669,,,
37717,70668,,,
37718,70671,,,
37719,70685,,,
37720,70700,,,
37721,70709,,,
37722,70721,,,
37723,70762,,,
37724,70780,,,
37725,70791,,,
37726,70798,,,
37727,107908,,"Install front brake pads, calipers, brake hoses",140.00
37728,107909,,"Rotate tires",12.00
37729,107910,,"Install belt",35.00
37730,107911,,"Install power steering pressure hose",70.00
37731,107912,,"Install front brake pads and rotors",105.00
37732,107913,,"Install water pump",105.00
37733,107914,,"Install water pump",196.00
37734,107914,,,
37735,107912,,"Miles; 67,380",
37736,70219,,,
37737,107915,0,,0.00
37738,107916,,"Install battery",0.00
37739,107917,,"Install battery",0.00
37740,107918,,"install a/c compressor kit",385.00
37741,107918,,"install a/c blower switch",70.00
37742,107918,,,
37743,107918,,,
37744,107919,,"Install rear brake pads and rotors",105.00
37745,107919,,"Rotate tires",0.00
37746,107891,,,
37747,107920,,"install used engine",0.00
37748,107920,,,
37749,107921,,"Install driver side window motor with regulator",105.00
37750,107922,,"install front brake pads and rotors",105.00
37751,107923,,"Install plugs, wires, distributor cap and rotor",70.00
37752,107924,,,0.00
37753,107925,,"Scan computer, install #1 and #2 ignition coils and plugs",70.00
37754,107926,,"0",0.00
37755,107924,,,
37756,107927,,"Charge a/c",30.00
37757,107928,0,,0.00
37758,107866,,,
37759,107911,,"Install spark plugs",70.00
37760,69051,,,
37761,107929,0,,0.00
37762,107930,,"Install neutral safety switch",140.00
37763,107931,,"Scan computer, install own fuel injector",98.00
37764,107932,,"Install a/c condenser",160.00
37765,16866,,,
37766,64240,,,
37767,70367,,,
37768,107933,,"Vacuum hose",23.55
37769,107934,,"Scan computer, install vacuum hose, test for emissions",110.00
37770,107934,,,
37771,107935,,"install sunroom switch",35.00
37772,107935,,,
37773,107936,,"Scan computer, install plugs and #4 ignition coil",70.00
37774,107937,0,,0.00
37775,107938,,"Tire repair",10.00
37776,107939,,"Install battery",0.00
37777,107940,,"Install front shocks",56.00
37778,107940,,"Install rear stabilizer bar end links",35.00
37779,107941,,"install heater door actuator",90.00
37780,107942,,,
37781,107942,,,
37782,107942,,,
37783,107942,,"Install used engine",750.00
37784,107943,,"Install mode door actuator",105.00
37785,66224,,,
37786,66224,,,
37787,107944,0,,0.00
37788,107945,,"Charge a/c",30.00
37789,107947,0,,0.00
37790,107948,,"Towing",40.00
37791,107948,,"Install cap, rotor, and wires",140.00
37792,107949,,"Driver side rear tire repair",0.00
37793,107949,,,
37794,107950,0,,0.00
37795,107951,0,,0.00
37796,107952,,"Install left front caliper, left front hose, front brake pads and left front rotor",140.00
37797,107953,,"Install own alternator and fuel filter",70.00
37798,107953,,"Change own oil",0.00
37799,107954,,"Install starter",140.00
37800,107955,,"Install a/c compressor",430.00
37801,107956,,"Install heater bypass connectors",105.00
37802,69509,,,
37803,107957,,"Install #6 ignition coil and plug",105.00
37804,107958,,"Install upper and lower ball joints",180.00
37805,107958,,"Install front brake pads and rotors",105.00
37806,107959,,"Install battery cable ends",35.00
37807,107959,,"Install battery",0.00
37808,107960,,"Scan computer, install leak detection pump",70.00
37809,107961,,"Install exhaust manifold",168.00
37810,107961,,"Mileage:  55,793",
37811,107962,0,,0.00
37812,107963,,"Tire repair",10.00
37813,107964,,"Towing",75.00
37814,107964,,"Install fuel pump assembly",175.00
37815,107965,,"Install water tube",140.00
37816,107966,,"Install rear brake lines",105.00
37817,107967,,"Towing",35.00
37818,107967,,"Install spark plugs",70.00
37819,107968,,"Towing",0.00
37820,107969,,"Install radiator fan motor assembly",210.00
37821,107968,,,
37822,107970,0,,0.00
37823,107971,0,,0.00
37824,107972,,"Scan computer, install coil, test for emissions",70.00
37825,107973,,"Reset computer, complete drive cycles, test for emissions, install plugs and wires, clean throttle body",215.00
37826,107974,,"Install battery",10.00
37827,107974,,"Adjust wipers",20.00
37828,107975,,"Scan computer, install oxygen sensor, test drive, test for emissions",105.00
37829,107976,,"Install wiper motor",105.00
37830,70047,,,
37831,107926,,,
37832,107973,,,
37833,67045,,,
37834,67045,,,
37835,107977,,"install battery",0.00
37836,107978,,"Install steering gear box",105.00
37837,107978,,,
37838,107979,,"Resurface rotors",125.00
37839,107980,,"install radiator fan assembly",160.00
37840,107981,,"Install blower motor and resistor",140.00
37841,107981,,"Install ignition switch",105.00
37842,107981,,"Towing",30.00
37843,107982,,"Install blower motor, resistor and connector",105.00
37844,107983,,"Towing",30.00
37845,107983,,"Install fuel pump",160.00
37846,107984,,"Mount and balance four tires",48.00
37847,107984,,"Illinois user fee and disposal",18.00
